feature_set,run,scenario,training_seed,classifier,evaluated_flows,ground_truth_benign,ground_truth_ddos,predicted_benign,predicted_ddos,predicted_benign_proportion,predicted_ddos_proportion,accuracy,precision,recall,f1,balanced_accuracy,mcc,tn,fp,fn,tp,roc_auc,pr_auc_benign,pr_auc_ddos
6,seed155921,UDPFlood,181081,rf,73,53,20,52,21,0.7123287671232876,0.2876712328767123,0.9863013698630136,0.9523809523809523,1.0,0.975609756097561,0.9905660377358491,0.9666496265189555,52,1,0,20,0.9924528301886792,0.997525518094649,0.9797619047619048
6,seed155921,UDPFlood,181081,xgboost,73,53,20,53,20,0.726027397260274,0.273972602739726,1.0,1.0,1.0,1.0,1.0,1.0,53,0,0,20,1.0,1.0,1.0
6,seed155921,UDPFlood,206369,hybrid,73,53,20,53,20,0.726027397260274,0.273972602739726,1.0,1.0,1.0,1.0,1.0,1.0,53,0,0,20,1.0,1.0,1.0
6,seed155921,UDPFlood,206369,mlp,73,53,20,53,20,0.726027397260274,0.273972602739726,1.0,1.0,1.0,1.0,1.0,1.0,53,0,0,20,1.0,1.0,1.0
6,seed155921,UDPFlood,206369,rf,73,53,20,52,21,0.7123287671232876,0.2876712328767123,0.9863013698630136,0.9523809523809523,1.0,0.975609756097561,0.9905660377358491,0.9666496265189555,52,1,0,20,0.9811320754716981,0.9948307056086845,0.9217358346847511
6,seed155921,UDPFlood,206369,xgboost,73,53,20,53,20,0.726027397260274,0.273972602739726,1.0,1.0,1.0,1.0,1.0,1.0,53,0,0,20,1.0,1.0,1.0
6,seed155921,UDPFlood,231701,hybrid,73,53,20,52,21,0.7123287671232876,0.2876712328767123,0.9863013698630136,0.9523809523809523,1.0,0.975609756097561,0.9905660377358491,0.9666496265189555,52,1,0,20,0.9811320754716981,0.9948307056086844,0.8803508582920349
6,seed155921,UDPFlood,231701,mlp,73,53,20,71,2,0.9726027397260274,0.0273972602739726,0.6986301369863014,0.0,0.0,0.0,0.4811320754716981,-0.1031010021079477,51,2,20,0,0.0,0.7070442087101103,0.273972602739726
6,seed155921,UDPFlood,231701,rf,73,53,20,52,21,0.7123287671232876,0.2876712328767123,0.9863013698630136,0.9523809523809523,1.0,0.975609756097561,0.9905660377358491,0.9666496265189555,52,1,0,20,0.9811320754716981,0.9948307056086845,0.8864418914418914
6,seed155921,UDPFlood,231701,xgboost,73,53,20,53,20,0.726027397260274,0.273972602739726,1.0,1.0,1.0,1.0,1.0,1.0,53,0,0,20,1.0,1.0,1.0
6,seed155921,UDPFlood,257053,hybrid,73,53,20,53,20,0.726027397260274,0.273972602739726,1.0,1.0,1.0,1.0,1.0,1.0,53,0,0,20,1.0,1.0,1.0000000000000002
6,seed155921,UDPFlood,257053,mlp,73,53,20,73,0,1.0,0.0,0.726027397260274,not estimable,0.0,0.0,0.5,not estimable,53,0,20,0,0.0,0.5182003295990496,0.273972602739726
6,seed155921,UDPFlood,257053,rf,73,53,20,52,21,0.7123287671232876,0.2876712328767123,0.9863013698630136,0.9523809523809523,1.0,0.975609756097561,0.9905660377358491,0.9666496265189555,52,1,0,20,0.9811320754716981,0.9948307056086845,0.8862614870509608
6,seed155921,UDPFlood,257053,xgboost,73,53,20,53,20,0.726027397260274,0.273972602739726,1.0,1.0,1.0,1.0,1.0,1.0,53,0,0,20,1.0,1.0,1.0
6,seed155921,UDPFlood,282427,hybrid,73,53,20,52,21,0.7123287671232876,0.2876712328767123,0.9863013698630136,0.9523809523809523,1.0,0.975609756097561,0.9905660377358491,0.9666496265189555,52,1,0,20,1.0,1.0,1.0000000000000002
6,seed155921,UDPFlood,282427,mlp,73,53,20,72,1,0.9863013698630136,0.0136986301369863,0.7123287671232876,0.0,0.0,0.0,0.49056603773584906,-0.07239537379384489,52,1,20,0,0.0,0.519294279933681,0.273972602739726
6,seed155921,UDPFlood,282427,rf,73,53,20,52,21,0.7123287671232876,0.2876712328767123,0.9863013698630136,0.9523809523809523,1.0,0.975609756097561,0.9905660377358491,0.9666496265189555,52,1,0,20,1.0,1.0,1.0
6,seed155921,UDPFlood,282427,xgboost,73,53,20,53,20,0.726027397260274,0.273972602739726,1.0,1.0,1.0,1.0,1.0,1.0,53,0,0,20,1.0,1.0,1.0
6,seed155921,UDPFlood,307759,hybrid,73,53,20,53,20,0.726027397260274,0.273972602739726,1.0,1.0,1.0,1.0,1.0,1.0,53,0,0,20,0.9622641509433962,0.9895896154619339,0.8203896103896106
6,seed155921,UDPFlood,307759,mlp,73,53,20,70,3,0.958904109589041,0.0410958904109589,0.684931506849315,0.0,0.0,0.0,0.4716981132075472,-0.1271711710197892,50,3,20,0,0.0,0.5182003295990496,0.273972602739726
6,seed155921,UDPFlood,307759,rf,73,53,20,53,20,0.726027397260274,0.273972602739726,1.0,1.0,1.0,1.0,1.0,1.0,53,0,0,20,1.0,1.0,1.0
6,seed155921,UDPFlood,307759,xgboost,73,53,20,53,20,0.726027397260274,0.273972602739726,1.0,1.0,1.0,1.0,1.0,1.0,53,0,0,20,1.0,1.0,1.0
6,seed155921,UDPFlood,333019,hybrid,73,53,20,53,20,0.726027397260274,0.273972602739726,1.0,1.0,1.0,1.0,1.0,1.0,53,0,0,20,0.9811320754716981,0.9948307056086844,0.8763888888888889
6,seed155921,UDPFlood,333019,mlp,73,53,20,71,2,0.9726027397260274,0.0273972602739726,0.6986301369863014,0.0,0.0,0.0,0.4811320754716981,-0.1031010021079477,51,2,20,0,0.0,0.5182003295990496,0.273972602739726
6,seed155921,UDPFlood,333019,rf,73,53,20,53,20,0.726027397260274,0.273972602739726,1.0,1.0,1.0,1.0,1.0,1.0,53,0,0,20,1.0,1.0,1.0
6,seed155921,UDPFlood,333019,xgboost,73,53,20,52,21,0.7123287671232876,0.2876712328767123,0.9863013698630136,0.9523809523809523,1.0,0.975609756097561,0.9905660377358491,0.9666496265189555,52,1,0,20,1.0,1.0,1.0
6,seed181081,DNSAmplification,104729,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,104729,mlp,60,50,10,60,0,1.0,0.0,0.8333333333333334,not estimable,0.0,0.0,0.5,not estimable,50,0,10,0,0.0,0.6498195682033032,0.16666666666666666
6,seed181081,DNSAmplification,104729,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,104729,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,130363,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,130363,mlp,60,50,10,60,0,1.0,0.0,0.8333333333333334,not estimable,0.0,0.0,0.5,not estimable,50,0,10,0,0.0,0.6498195682033032,0.16666666666666666
6,seed181081,DNSAmplification,130363,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,130363,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,155921,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,155921,mlp,60,50,10,60,0,1.0,0.0,0.8333333333333334,not estimable,0.0,0.0,0.5,not estimable,50,0,10,0,0.0,0.8333333333333334,0.16666666666666666
6,seed181081,DNSAmplification,155921,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,155921,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,181081,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,0.9999999999999999
6,seed181081,DNSAmplification,181081,mlp,60,50,10,60,0,1.0,0.0,0.8333333333333334,not estimable,0.0,0.0,0.5,not estimable,50,0,10,0,0.0,0.8333333333333334,0.16666666666666666
6,seed181081,DNSAmplification,181081,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,181081,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,206369,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,206369,mlp,60,50,10,60,0,1.0,0.0,0.8333333333333334,not estimable,0.0,0.0,0.5,not estimable,50,0,10,0,0.0,0.6988834549279253,0.16666666666666666
6,seed181081,DNSAmplification,206369,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,206369,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,231701,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,231701,mlp,60,50,10,60,0,1.0,0.0,0.8333333333333334,not estimable,0.0,0.0,0.5,not estimable,50,0,10,0,0.0,0.8333333333333334,0.16666666666666666
6,seed181081,DNSAmplification,231701,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,231701,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,257053,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,257053,mlp,60,50,10,60,0,1.0,0.0,0.8333333333333334,not estimable,0.0,0.0,0.5,not estimable,50,0,10,0,0.0,0.6498195682033032,0.16666666666666666
6,seed181081,DNSAmplification,257053,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,257053,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,282427,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,282427,mlp,60,50,10,60,0,1.0,0.0,0.8333333333333334,not estimable,0.0,0.0,0.5,not estimable,50,0,10,0,0.0,0.6505548623209503,0.16666666666666666
6,seed181081,DNSAmplification,282427,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,282427,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,307759,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,307759,mlp,60,50,10,60,0,1.0,0.0,0.8333333333333334,not estimable,0.0,0.0,0.5,not estimable,50,0,10,0,0.0,0.6498195682033032,0.16666666666666666
6,seed181081,DNSAmplification,307759,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,307759,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,333019,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,0.9999999999999999
6,seed181081,DNSAmplification,333019,mlp,60,50,10,60,0,1.0,0.0,0.8333333333333334,not estimable,0.0,0.0,0.5,not estimable,50,0,10,0,0.0,0.6498195682033032,0.16666666666666666
6,seed181081,DNSAmplification,333019,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,DNSAmplification,333019,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
6,seed181081,Normal,104729,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,104729,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,104729,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,104729,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,130363,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,130363,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,130363,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,130363,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,155921,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,155921,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,155921,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,155921,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,181081,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,181081,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,181081,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,181081,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,206369,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,206369,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,206369,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,206369,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,231701,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,231701,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,231701,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,231701,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,257053,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,257053,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,257053,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,257053,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,282427,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,282427,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,282427,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,282427,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,307759,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,307759,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,307759,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,307759,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,333019,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,333019,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,333019,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,Normal,333019,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
6,seed181081,SYNFlood,104729,hybrid,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.49875,0.058710361154085455,0.9657128434492722
6,seed181081,SYNFlood,104729,mlp,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,1.0,1.0,1.0
6,seed181081,SYNFlood,104729,rf,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.058823529411764705,0.914909257318369
6,seed181081,SYNFlood,104729,xgboost,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.04471733218834979,0.888045514217759
6,seed181081,SYNFlood,130363,hybrid,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.5,0.05884595137542516,0.9658517323381611
6,seed181081,SYNFlood,130363,mlp,850,50,800,450,400,0.5294117647058824,0.47058823529411764,0.5294117647058824,1.0,0.5,0.6666666666666666,0.75,0.23570226039551587,50,0,400,400,1.0,1.0,1.0
6,seed181081,SYNFlood,130363,rf,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.04985994397759104,0.914909257318369
6,seed181081,SYNFlood,130363,xgboost,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.040080249893818254,0.9149635725987396
6,seed181081,SYNFlood,155921,hybrid,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.5,0.08288244313026064,0.9658517323381612
6,seed181081,SYNFlood,155921,mlp,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,1.0,1.0,1.0
6,seed181081,SYNFlood,155921,rf,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.05657033885873551,0.8991760956076009
6,seed181081,SYNFlood,155921,xgboost,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.04471733218834979,0.888045514217759
6,seed181081,SYNFlood,181081,hybrid,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.00125,0.04355524470668057,0.88291182127325
6,seed181081,SYNFlood,181081,mlp,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,1.0,1.0,1.0
6,seed181081,SYNFlood,181081,rf,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.05657033885873551,0.8992174200786476
6,seed181081,SYNFlood,181081,xgboost,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.04471733218834979,0.888045514217759
